文章編號,永久連結,貼文訊息,類型,國家／地區,語言,已發佈,廣告受眾目標設定,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Matched Audience Targeting Consumers on Post,Lifetime Matched Audience Targeting Consumptions on Post,Lifetime Negative Feedback from Users,Lifetime Negative Feedback,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
,,,,,,,,"Lifetime: The number of people who had your Page's post enter their screen. Posts include statuses, photos, links, videos and more. (Unique Users)",Lifetime: The number of people who had your Page's post enter their screen through unpaid distribution. (Unique Users),Lifetime: The number of people who had your Page's post enter their screen through paid distribution such as an ad. (Unique Users),"Lifetime: The number of times your Page's post entered a person's screen. Posts include statuses, photos, links, videos and more. (Total Count)",Lifetime: The number of times your Page's posts entered a person's screen through unpaid distribution. (Total Count),Lifetime: The number of times your Page's post entered a person's screen through paid distribution such as an ad. (Total Count),"Lifetime: The number of unique people who engaged in certain ways with your Page post, for example by commenting on, liking, sharing, or clicking upon particular elements of the post. (Unique Users)",Lifetime: The number of people who matched the audience targeting that clicked anywhere in your post on News Feed. (Unique Users),Lifetime: The number of clicks anywhere in your post on News Feed from the user that matched the audience targeting on it. (Total Count),Lifetime: The number of people who have given negative feedback to your post. (Unique Users),Lifetime: The number of times people have given negative feedback to your post. (Total Count),Lifetime: The number of impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who saw your Page post because they've liked your Page (Unique Users),Lifetime: The number of paid impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who like your Page and who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who have liked your Page and clicked anywhere in your posts. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Total Count),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Total Count),Lifetime: Average time video viewed (Total Count),Lifetime: Length of a video post (Total Count)
127628276929_10157206963746930,https://www.facebook.com/cwgroup/posts/10157206963746930,#天下國際週報  支付寶母公司螞蟻科技集團上市在即，募資金額預估達300億美元，將是史上規模最大的IPO。螞蟻集團的商業模式預示了全球金融科技的新未來，但是在驚人成長的背後，隱藏了哪些風險？,Link,,,10/11/20, ,31166,31166,0,34253,34253,0,486,409,435,2,2,32436,29099,0,0,449,0,0,0,0,0,0,0,0,0,0
127628276929_10157203549581930,https://www.facebook.com/cwgroup/posts/10157203549581930,【不到2個月，她瘦超過7公斤】  原本體重破70大關的她，決心甩掉體脂肪，是什麼樣的飲食法讓她成功減重？甚至能改善心血管疾病，還可以延緩老化，預防慢性病上身。  間歇性斷食看似好處多多，但並不是人人都能嘗試。哪些人該特別注意？,Link,,,10/11/20, ,107153,107153,0,116233,116233,0,8113,7818,7980,4,4,110555,100005,0,0,7527,0,0,0,0,0,0,0,0,0,0
127628276929_10157205094781930,https://www.facebook.com/cwgroup/posts/10157205094781930,【天下財經週報：不畏貿易戰、疫情　兩關鍵讓台灣科技業前景樂觀】  又來到收心的時刻，你替明天做好準備了嗎？  本週財經消息中，不管是國際或台灣，都有好消息。首先是國際貨幣基金和世界銀行在本週召開年會前，釋放出樂觀訊息，表示受到新冠肺炎疫情衝擊的2020年全球經濟，可能沒有先前評估的那麼糟。  其次，眾多果粉期待的蘋果最新手機iPhone 12預料本週將正式發表，台廠蘋果供應鏈有望在第四季吃到大補丸。  另外一個台廠利多，是中國晶圓代工龍頭中芯國際可能被美國制裁，台廠有望獲得轉單。這代表，台灣科技業景氣，在今年第四季和明年，都值得期待。  以下是本週天下財經週報：,Link,,,10/11/20, ,18885,18885,0,21639,21639,0,271,183,193,0,0,20148,17528,0,0,240,0,0,0,0,0,0,0,0,0,0
127628276929_10157199382916930,https://www.facebook.com/cwgroup/posts/10157199382916930,【引導式對話，讓員工自己發現問題背後的原因！】 ⠀ 解決問題比改變行為模式更重要，用對領導方式，讓員工自己發現問題的原因。 ⠀ 🌻延伸閱讀【破除員工5大職場盲點，讓部屬持續成長！】https://bit.ly/3nvFiIr 🌻天下好書推薦《薩提爾教練模式：學會了，就能激發員工潛力，讓部屬自己找答案！（新編版）》https://bit.ly/3llod1V,Link,,,10/11/20, ,21864,21864,0,24647,24647,0,412,336,358,1,1,23178,20503,0,0,369,0,0,0,0,0,0,0,0,0,0
127628276929_10157205092211930,https://www.facebook.com/cwgroup/posts/10157205092211930,【政見務實卻無用？想救美國經濟，拜登必須更大膽】  美國大選辯論上，拜登提出的政見顯示他的經濟政策太過保守。即使勝選，恐怕也不足以讓美國經濟煥然一新。  🔥更多精彩內容，請看《台灣起跑　亞洲新熱點》https://bit.ly/33yzpCl,Link,,,10/11/20, ,14147,14147,0,16423,16423,0,127,91,98,2,2,15442,13439,0,0,117,0,0,0,0,0,0,0,0,0,0
127628276929_10157206374786930,https://www.facebook.com/cwgroup/posts/10157206374786930,【不會考試、很懂NBA，交大搶著要？】  交大學生石恩亞的籃球評論YouTube頻道，才成立半年總瀏覽數就突破180萬。擔任3個媒體的專欄作家，連大集團也指名要他採訪林書豪。其實他從小不擅長考試，國中會考只拿了1A4B，學測上不了國立大學傳播系，但交大12位面試官卻一致認為，他，就是交大期待的人才。,Link,,,10/11/20, ,111196,111196,0,121914,121914,0,10009,9594,11768,9,9,53835,48412,0,0,1725,0,0,0,0,0,0,0,0,0,0
127628276929_10157199726801930,https://www.facebook.com/cwgroup/posts/10157199726801930,【在日本失業】#真實故事 　　 我們可能常常在網路上看到許多職場成功、事業有成的文章，反之鮮少提到「失敗的」職場經驗。本篇文章帶你暫離各式成功典範，也許從別人的失敗經驗，可以讓你少走一步錯路。 　　 失業這件事，幾乎可以說是人生重大挫折中，排名很前面的幾個，發生這樣的事，很難跟身邊的親朋好友開口，更會讓自己陷入自我質疑。 　　 「本文中沒有光鮮亮麗的成功學、美食指南或溫泉美景打卡──它是我痛苦外加血淋淋的經驗，以及精神力的淬鍊。」 　　 閱讀文章，聽作者分享在日本失業、面臨簽證問題、申請救助金⋯⋯等血淋淋的真實故事。 　 ▍「換日線 10X10 亮點人物」網路徵選開跑，成為青年領袖由此報名 >> bit.ly/32UHFvT,Link,,,10/11/20, ,31678,31678,0,37719,37719,0,990,956,1061,2,2,35560,30240,0,0,912,0,0,0,0,0,0,0,0,0,0
127628276929_10157199725976930,https://www.facebook.com/cwgroup/posts/10157199725976930,不管在什麼時代，對所處環境不滿的靈魂總是嚮往著遠方。千禧世代的日本少年少女們憧憬著清爽、自由的芬蘭，而他們的父母一代，則不少受到電影《海鷗食堂》的啟發。  《海鷗食堂》中，30代～50代的三個日本女性，分別因為不同的原因走進芬蘭並停留下來。她們的自我追尋，也為不少中生代埋下「前往天涯海角」的種子：,Link,,,10/11/20, ,11425,11425,0,13178,13178,0,92,78,88,1,1,12387,10699,0,0,84,0,0,0,0,0,0,0,0,0,0
127628276929_10157202958756930,https://www.facebook.com/cwgroup/posts/10157202958756930,「若只為了考慮自己而工作，會變得扭曲醜陋」，用《半澤直樹》六大金句為你加滿動力。,Link,,,10/11/20, ,141862,141862,0,151222,151222,0,8242,6974,7776,7,7,102574,94043,0,0,3720,0,0,0,0,0,0,0,0,0,0
127628276929_10157205090736930,https://www.facebook.com/cwgroup/posts/10157205090736930,【蘇文鈺專欄】當學生自主學習、基礎課程不再必修　大學教授的功能是什麼？  科技改變世界，更改變了大學。當基礎課程成為選修、甚至消失，大學教授也從過去課堂單純講課的角色，轉而更多解答學生的疑問，此時的教授需要更多實務經驗和「從無到有」的能力，同時切記過去成功的路徑已經不再適用。,Link,,,10/11/20, ,19331,19331,0,20733,20733,0,340,292,316,1,1,19089,17560,0,0,259,0,0,0,0,0,0,0,0,0,0
127628276929_10157193080641930,https://www.facebook.com/cwgroup/posts/10157193080641930,#廣編企劃【實踐CSR，年輕世代期待企業從這點落實】  隨著永續發展成為主流價值，年輕世代也更加關注企業在CSR上的實際作為。到底現在年輕世代最關注哪些CSR議題？對於企業又有什麼樣的期待？  天下雜誌與國泰金控今年再度合作「2020大學生CSR與氣候議題態度調查」，以聯合國永續發展目標的17項指標為基礎，針對一千兩百多位18-24歲大學生或研究生 (以下簡稱學生)進行調查。  立即看結果→  #氣候變遷 #國泰金控 #CSR #氣候變遷調查,Link,,,10/11/20, ,16541,16541,0,17996,17996,0,97,63,64,1,1,16992,15505,0,0,92,0,0,0,0,0,0,0,0,0,0
127628276929_10157205089421930,https://www.facebook.com/cwgroup/posts/10157205089421930,【情緒管理四步驟——面對、接受、處理、放下】  聖嚴法師說：「面對煩惱時，要清楚辨知煩惱的緣起，然後面對它、接受它、處理它、放下它，這就是佛的智慧。」其實面對惱人而揮之不去的情緒時，也可以應用這個原則來處理。,Link,,,10/11/20, ,146691,146691,0,164327,164327,0,10866,6091,6691,7,7,73386,65802,0,0,2288,0,0,0,0,0,0,0,0,0,0
127628276929_10157202270481930,https://www.facebook.com/cwgroup/posts/10157202270481930,【108課綱>>什麼樣的人才最吃香？】  從企業角度出發，該如何育才，如何選才？ 我們又該如何保有競爭力，因應未來的各種變化？  👉閱讀完整文章：https://bit.ly/3lpux8s 👉深入了解108課綱素養教育：https://bit.ly/34zWfZE  #108課綱 #素養教育 #2020天下教育特刊 #11月正式出刊 #現正預購中,Link,,,10/11/20, ,14825,14825,0,16621,16621,0,211,177,205,2,3,15511,13821,0,0,185,0,0,0,0,0,0,0,0,0,0
127628276929_10157199358431930,https://www.facebook.com/cwgroup/posts/10157199358431930,【吃一頓好料犒賞自己】#私廚 #預約制  在難得的假期，可以好好休息、好好睡覺、好好吃飯，是再幸福不過的事！有台灣魂的異國佳餚、超隱密的私廚料理，還有無菜單、預約制的餐廳，精選12家特色餐廳，用當地新鮮的食材結合廚師的好手藝，在環境美、氣氛佳的餐廳用餐，吃一頓好料，結束連假這一回合吧............→  文章來源：微笑台灣319鄉+,Link,,,10/11/20, ,15229,15229,0,16767,16767,0,322,306,327,2,2,15726,14063,0,0,295,0,0,0,0,0,0,0,0,0,0
127628276929_10157198875406930,https://www.facebook.com/cwgroup/posts/10157198875406930,【#薩提爾教你如何自我察覺】  如果你有以下困擾： ・工作績效被豬隊友連累，雖然很想有話直說請對方改進，但一顧及團隊和諧怎麼也開不了口？ ・為了關燈倒垃圾等小事常跟另一半大吵，雖然事後總覺得不值得吵，但不知為什麼，每次到了節骨眼卻控制不了自己？ 　 這是一套具體、可學習、可操作的模式，將會讓你從認知到轉化，有系統地由內而外開始改變人生。  #第一步：找出自己的慣性模式 透過職場、家庭等情境案例的引導，帶你辨識出自己最常展現的行為慣性。 #第二步：解讀內在盲點 學會畫出內在冰山圖，解讀行為背後藏著哪些情緒、觀點、渴望、期待的盲點。 #第三步：轉化內在慣性 了解盲點之後，依照希望達成的目標，找出內心該有的新情緒、新觀點、新渴望、新期待，做出兼顧自己與他人感受、外在情境需求的行為。  💪《薩提爾的自我覺察練習》現正特惠中 https://bit.ly/3lmpk19 💪《薩提爾教練模式》現正特惠中  https://bit.ly/2HXKrse,Photo,,,10/10/20, ,16582,16582,0,18129,18129,0,147,115,135,2,2,16962,15429,0,0,129,0,0,0,0,0,0,0,0,0,0
127628276929_10157205087501930,https://www.facebook.com/cwgroup/posts/10157205087501930,【長輩難相處，老人家說話偏激、愛發牢騷　子女該怎麼辦？】  老人家退休遠離職場後，與外界互動機會變少，大半時間都只能與家人大眼瞪小眼，內心自然會變得更加封閉。總說些叫人聽了就有氣的惡言惡語，其實這可能正是他們從心底發出的SOS訊號。,Link,,,10/10/20, ,125998,125998,0,135684,135684,0,7990,7674,9318,9,9,129002,118788,0,0,7354,0,0,0,0,0,0,0,0,0,0
127628276929_10157202561336930,https://www.facebook.com/cwgroup/posts/10157202561336930,◤天才紙藝師！無師自通六年練出一『紙』神功◢ 大家來猜猜：紙、木、土 哪一個材質做的神像最有靈性呢？ 　 #高手在民間 在台灣一年四季的慶典中 都可以看到傳統紙藝的身影。 　 紙藝師傅蔡承哲每天工作將近14小時， 至今已做出20尊神像精巧有靈的紙神像， 更為 #朴子配天宮 媽祖神像製作平天冠。 　 對於蔡師傅而言，宗教不只是信仰，更是生活的全貌， 他堅持用費時的「紙糊」來製作神尊到底是為甚麼呢？ -- 訂閱天下雜誌youtube，看盡天下事： https://bit.ly/30EMsQF  　 影音授權:中華文化總會 ＃天下雜誌video,Video,,,10/10/20, ,76480,76480,0,82927,82927,0,1476,1294,1580,17,17,76660,70131,0,0,1314,186,186,0,0,20034,20498,0,0,8810,374144
127628276929_10157206371986930,https://www.facebook.com/cwgroup/posts/10157206371986930,【分數僅次於電機、資工　成大不分系為何成了搶手貨？】  吸引建築系、外文系學生都轉來，成大不分系再也不是迷途者的專屬選擇。只有一門必修、其他課表隨你排，甚至可以跑去宜蘭、每週在田間待3、4天。誰適合這科系？,Link,,,10/10/20, ,21934,21934,0,24681,24681,0,929,809,901,3,3,23076,20530,0,0,814,0,0,0,0,0,0,0,0,0,0
127628276929_10157198882031930,https://www.facebook.com/cwgroup/posts/10157198882031930,#廣編企劃【離島特有的海洋文化，各顯本事的澎湖家政班】  隔著海洋，澎湖有許多和台灣本島不同的文化，從巧藝、綠療到食農也發展出在地特色， 澎湖的家政班多姿多采，讓每位班長發揮長才，每一位都是箇中好手。  #澎湖 #海洋文化 #特色美食,Link,,,10/10/20, ,12051,12051,0,13123,13123,0,97,60,67,1,1,12351,11335,0,0,81,0,0,0,0,0,0,0,0,0,0
127628276929_10157199488831930,https://www.facebook.com/cwgroup/posts/10157199488831930,#Off學【5個故事，教你如何打造夢幻居家】  從台北101營運長的雙城生活、花藝大師凌宗湧的秘密花園到景觀設計師吳書原的天台森林，理想生活，從「家」開始。  無論是北歐風、日系極簡，還是擁抱自然的森林系豪宅，真正的夢幻居家，是融入自己生活步調的地方，一起看看他們怎麼做！  --------------------------------------------- 【給最懂生活的你，歡迎訂閱 Off學電子報】 https://bit.ly/2X9AYSK,Link,,,10/10/20, ,40971,40971,0,43224,43224,0,1232,1102,1177,3,3,37399,35162,0,0,879,0,0,0,0,0,0,0,0,0,0
127628276929_10157205100406930,https://www.facebook.com/cwgroup/posts/10157205100406930,【短短25週，倒退25年　梅琳達蓋茲：疫情抹煞了進步，全球更不平等】  8個月的疫情，讓全球防疫成就倒退25年、3700萬人陷入赤貧…。蓋茲基金會最新《守門人報告》指出，疫情加劇了不平等，該如何防止富國買斷、讓窮國也獲得足夠疫苗？  🔥更多精彩內容，請看《台灣起跑　亞洲新熱點》https://bit.ly/33yzpCl,Link,,,10/10/20, ,40769,40769,0,44211,44211,0,781,560,599,2,2,41907,38336,0,0,703,0,0,0,0,0,0,0,0,0,0
127628276929_10157206309961930,https://www.facebook.com/cwgroup/posts/10157206309961930,【心理學家：想省錢　錢包裡最好隨時放一張大鈔】  如果你想省錢，心理學家建議你可以隨身帶著大鈔，例如50美元、100美元的鈔票。,Link,,,10/10/20, ,55314,55314,0,60095,60095,0,3934,3847,4296,2,2,53915,49062,0,0,3314,0,0,0,0,0,0,0,0,0,0
127628276929_10157197181396930,https://www.facebook.com/cwgroup/posts/10157197181396930,【達賴喇嘛：全球70億人「需要一個共同的認知」】 　 「我在西藏的時候，」達賴喇嘛告訴我，「我對於環境沒有認識。我們將它看作是理所當然，當時我們可以在任何一處水流喝水。」 　 直到他去了印度，以及之後開始周遊世界時，他才意識到，世界已經受到了怎樣的破壞。 　 「在過去，人們過份強調了我的那塊大陸、我的國家、我的宗教。現在這種想法已經過時，現在我們真的需要70億人類有一種同一性。」 　 這個同一性，才能讓全球共同面對新型冠狀病毒，共同面對全球暖化。  -  👉 與大師學習，與世界成長。天下全閱讀，首次訂閱3個月只要$399 >> https://lihi1.com/aS8jS,Link,,,10/10/20, ,45577,45577,0,49948,49948,0,1171,767,845,7,7,46064,42018,0,0,1064,0,0,0,0,0,0,0,0,0,0
127628276929_10157199358036930,https://www.facebook.com/cwgroup/posts/10157199358036930,【6條高CP值步道，360度無敵景觀】#健行 #登山  什麼是高CP值步道？就是路程不長且不難、所費時間不多，卻能有很好的View的步道！這聽起來實在太棒了！只要花1～2小時就可以看到美麗的風景，何樂而不為？就讓我們一起來看是哪幾條可以稱作是高CP值的步道吧！......→  文章來源：微笑台灣319鄉+,Link,,,10/10/20, ,224000,224000,0,234258,234258,0,20002,18237,21004,12,12,143349,131729,0,0,8253,0,0,0,0,0,0,0,0,0,0
127628276929_10157199852016930,https://www.facebook.com/cwgroup/posts/10157199852016930,【好的溝通表達，能讓人生發光 】 　 #劉軒強調，坊間將溝通表達稱為「軟實力」，聽起來好像比較次要，但是對他來說，這才是最重要的能力。 　 你有沒有辦法與人溝通、影響別人、改變自己？這些能力不管做什麼工作都需要會，百分百影響了你的生活品質。而要學習好的溝通表達，劉軒建議可以先從模仿開始...,Link,,,10/10/20, ,7165,7165,0,8216,8216,0,117,105,116,0,0,7768,6779,0,0,111,0,0,0,0,0,0,0,0,0,0
127628276929_10157202599931930,https://www.facebook.com/cwgroup/posts/10157202599931930,#企業突圍【你知道凱特王妃的婚紗來自台灣嗎？】  又一間來自台灣的隱形世界冠軍！全球的「蕾絲王」，就藏身在台北內湖。  2011年，英國凱特王妃世紀婚禮所穿著長袖婚紗的蕾絲，正是來自台灣的產品。這間座落於內湖的企業，怎麼做出驚艷世人目光的絕美蕾絲？  - 🔥訂閱「#企業突圍電子報」，立即掌握最新產業趨勢、經營管理心法 >> https://bit.ly/2LnMp3F,Link,,,10/10/20, ,38871,38871,0,41687,41687,0,1180,1091,1160,4,4,39017,35977,0,0,1033,0,0,0,0,0,0,0,0,0,0
127628276929_10157196851661930,https://www.facebook.com/cwgroup/posts/10157196851661930,【肥胖、憂鬱、心血管疾病，都和慢性發炎有關】  疲倦感揮之不去、時常感冒、便秘、腹瀉...身體諸多病痛找不到原因，當心身體已經處於發炎狀態。該怎麼改善慢性發炎？,Link,,,10/10/20, ,56100,56100,0,60880,60880,0,2723,2634,2876,2,2,57871,51889,0,0,2584,0,0,0,0,0,0,0,0,0,0
127628276929_10157205060886930,https://www.facebook.com/cwgroup/posts/10157205060886930,【吐血、血便...消化道出血別忽視，當心這13種疾病】  武俠小說中的俠客俠女們受了一掌之後，常常「哇的一聲，吐出一口鮮血」。等等，為什麼他們會吐血？是內臟受了傷嗎？那是哪些內臟出了問題，今天就讓我們來了解什麼是消化道出血。,Link,,,10/10/20, ,17261,17261,0,18609,18609,0,346,326,337,5,5,17625,16120,0,0,328,0,0,0,0,0,0,0,0,0,0
127628276929_10157202948756930,https://www.facebook.com/cwgroup/posts/10157202948756930,#獨家專訪【花11萬找論文槍手  頂大商管碩士生：自己寫不划算】 　 《天下》獨家採訪一位已找好槍手代寫論文的頂大商管碩士生Kevin，「所有碩士生都寫得出來的東西，我怎麼可能不會？」他說，「我只是懶得自己寫而已。」 　 但到坊間找了一輪代寫公司下來，他發現信任問題終究是個未爆彈，根本不可能完全保密。,Link,,,10/10/20, ,102345,102345,0,106677,106677,0,6357,6282,7493,9,9,95967,91087,0,0,5217,0,0,0,0,0,0,0,0,0,0
