文章編號,永久連結,貼文訊息,類型,國家／地區,語言,已發佈,廣告受眾目標設定,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Matched Audience Targeting Consumers on Post,Lifetime Matched Audience Targeting Consumptions on Post,Lifetime Negative Feedback from Users,Lifetime Negative Feedback,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
,,,,,,,,"Lifetime: The number of people who had your Page's post enter their screen. Posts include statuses, photos, links, videos and more. (Unique Users)",Lifetime: The number of people who had your Page's post enter their screen through unpaid distribution. (Unique Users),Lifetime: The number of people who had your Page's post enter their screen through paid distribution such as an ad. (Unique Users),"Lifetime: The number of times your Page's post entered a person's screen. Posts include statuses, photos, links, videos and more. (Total Count)",Lifetime: The number of times your Page's posts entered a person's screen through unpaid distribution. (Total Count),Lifetime: The number of times your Page's post entered a person's screen through paid distribution such as an ad. (Total Count),"Lifetime: The number of unique people who engaged in certain ways with your Page post, for example by commenting on, liking, sharing, or clicking upon particular elements of the post. (Unique Users)",Lifetime: The number of people who matched the audience targeting that clicked anywhere in your post on News Feed. (Unique Users),Lifetime: The number of clicks anywhere in your post on News Feed from the user that matched the audience targeting on it. (Total Count),Lifetime: The number of people who have given negative feedback to your post. (Unique Users),Lifetime: The number of times people have given negative feedback to your post. (Total Count),Lifetime: The number of impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who saw your Page post because they've liked your Page (Unique Users),Lifetime: The number of paid impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who like your Page and who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who have liked your Page and clicked anywhere in your posts. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Total Count),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Total Count),Lifetime: Average time video viewed (Total Count),Lifetime: Length of a video post (Total Count)
127628276929_10157208757686930,https://www.facebook.com/cwgroup/posts/10157208757686930,【未來城市 林智堅 專欄】：我把新竹打造成「#步行城市」，把整座城市都變設計展場。  新竹市是一座300年古城，魅力十足。  我常在想，「很多事情不做也不會被罵。」但是市府從來不是這個想法。  我想改變市民的生活，尤其是打造一座「步行城市」，讓城市更加友善。  今年新竹市主辦的 台灣設計展 Taiwan Design Expo，我們決定直接打破封閉的空間形式，將整座城市變成展場，順著城市的步行系統，讓大家走在其中、感受新竹的改變。  我們透過減法設計恢復園林水岸，重現新竹公園、新竹動物園昔日風華。 從道路到沿途城市景觀，步行城市計畫希望有如點點星光，一點一點照亮舊城區。  #未來城市  #台灣設計展 #政府美學 #新竹市 #智慧交通 #林智堅 #步行城市 #科技治理 #縣市首長,Link,,,10/12/20, ,59560,59560,0,63347,63347,0,2019,1586,1887,6,6,59946,56056,0,0,1855,0,0,0,0,0,0,0,0,0,0
127628276929_10157208544456930,https://www.facebook.com/cwgroup/posts/10157208544456930,"「學習歷程檔案」作為108課綱升學關鍵字，同時也引起最大的爭議，到底什麼是學習歷程？與備審資料有何不同？  升大學該如何準備？家長又該如何協助孩子呢？ 閱讀完整文章，帶您了解>>  閱讀完整文章：https://bit.ly/2GXxhee  深入了解108課綱素養教育：https://bit.ly/34zWfZE #108課綱 #素養教育 #2020天下教育特刊 #11月正式出刊 #現正預購中""",Link,,,10/12/20, ,23880,23880,0,25677,25677,0,918,828,981,1,1,18084,16346,0,0,362,0,0,0,0,0,0,0,0,0,0
127628276929_10157207505101930,https://www.facebook.com/cwgroup/posts/10157207505101930,身價破千億台幣的他，名列《Forbes》2020年台灣10大富豪，最近一年還成功減重7公斤，他健康又富有的養生祕訣是什麼？,Link,,,10/11/20, ,121220,121220,0,130940,130940,0,13030,12720,13993,6,6,84680,75098,0,0,4434,0,0,0,0,0,0,0,0,0,0
127628276929_10157208538586930,https://www.facebook.com/cwgroup/posts/10157208538586930,【我們與世界的鴻溝，其實不是語言】 　 「為什麼亞洲人都這麼討厭大家？」一位英國女孩問我：「每一次拒絕融入大家的都是你們。」  相信時常旅行的人都不難發現：英語能力明顯相較低落的人，卻好像沒有融入人群的困難，而講中文的我們好像永遠待在自己的圈圈裡，而圈圈裡也只會有講中文的人。  我們用盡了青春歲月努力讀書工作，卻沒足夠機會學「社交」。問題出在哪？,Link,,,10/11/20, ,189642,189642,0,211076,211076,0,17581,17213,22130,18,19,75998,68165,0,0,2627,0,0,0,0,0,0,0,0,0,0
127628276929_10157208560766930,https://www.facebook.com/cwgroup/posts/10157208560766930,【跑步讓你成為更好的領導者】  如果你問熱愛跑步的人，愛上跑步的原因，他們的答案可能不只是保持身材。其他答案可能包含，跑步讓你思慮清晰、激發想法......這是真的嗎？  -- 📣【訂閱頻道看更多】  升級《天下》LINE 免費訂閱頻道，掌握健康醫療知識零時差 立即前往>> https://maac.io/1ffCR,Link,,,10/11/20, ,29102,29102,0,31527,31527,0,1196,958,1014,1,1,30020,27716,0,0,1043,0,0,0,0,0,0,0,0,0,0
127628276929_10157208538976930,https://www.facebook.com/cwgroup/posts/10157208538976930,【汎德掛牌飆漲　中籤幸運兒現賺12萬】  進口車商汎德今天正式掛牌上市，承銷價每股180元，開盤直接衝上300元，抽中的投資人一張現賺12萬元。  但是亞洲藏壽司也是先被看好，飆漲後的隔天就跌破百元，準新股在興櫃短期間的暴漲又暴跌，背後真相是？,Link,,,10/11/20, ,16338,16338,0,18187,18187,0,470,448,507,2,2,17079,15378,0,0,431,0,0,0,0,0,0,0,0,0,0
127628276929_10157208400991930,https://www.facebook.com/cwgroup/posts/10157208400991930,#廣編企劃 【智造未來，從數據先決引領轉型變革】  在全球持續壟罩著疫情的當下，推著台灣許多企業加速轉型，在危機之中帶來許多新機會； 因應多變的局勢及需求，企業對於數位轉型也更顯急迫。 新世代的智能生產更需融入IT智慧管理，以客戶為中心，按需而動、快速分析，迅速且彈性整合資源， 加速組織應變與產品創新，以因應未來趨勢變革，成為企業成長所面臨的關鍵共同課題。  立即線上觀看精彩內容，還有機會獲得口袋投影機 >> https://bit.ly/34oYZJ3  #delltechnologies #企業轉型 #數位轉型 #IT智慧管理,Link,,,10/11/20, ,9665,9665,0,10557,10557,0,57,48,50,2,2,9903,9017,0,0,56,0,0,0,0,0,0,0,0,0,0
127628276929_10157208520256930,https://www.facebook.com/cwgroup/posts/10157208520256930,【我們沒有其他路可以選！  當同業退出市場，這間鋼鐵廠為何能異軍突起？】 　 「鋼鐵業很保守，缺乏系統化，都是人治，」想要推動改變，並不容易。 　 但要管理北中南工廠那麼大的資料量，不可能全用人去記錄、管理，我們沒有其他路可以選。 　 即使面臨員工排斥反彈、不願配合轉型，鋼筋女王之子如何成功翻轉保守工廠？當同業相繼退出市場，為何這間鋼鐵廠還能讓營收創新高？  - 🔥更多精彩內容，請看《台灣起跑　亞洲新熱點》https://bit.ly/33yzpCl,Link,,,10/11/20, ,16415,16415,0,17783,17783,0,335,317,329,2,2,16633,15057,0,0,306,0,0,0,0,0,0,0,0,0,0
127628276929_10157208448161930,https://www.facebook.com/cwgroup/posts/10157208448161930,【詹姆斯繳 #大三元 超狂成績，率湖人奪隊史第17冠】 　 在封王戰寫下28分、14籃板、10助攻的歷史紀錄，LeBron James帶領湖人捧起隊史第17座總冠軍，追平塞爾提克的NBA最多冠紀錄！ 　 在成為球場上的「小皇帝」、宰制NBA十多年以前，詹姆斯成長於一個單親家庭，過著在陌生人家沙發上求生的日子。但他始終感謝他的母親，對他的付出與保護，也讓他在功成名就後，持續不斷地回饋社會。  - 📣加入《天下》Telegram ，每日為您精選3則重要新聞  >> http://t.me/cwmagazine,Link,,,10/11/20, ,28554,28554,0,30662,30662,0,542,486,508,2,2,27728,25857,0,0,504,0,0,0,0,0,0,0,0,0,0
127628276929_10157197210966930,https://www.facebook.com/cwgroup/posts/10157197210966930,早熟且略帶憂鬱氣質，《返校》女主角王淨隱藏在陽光燦爛的笑容背後，經歷過父母離異、當小留學生、被同學孤立、看心理醫生種種多層次的人生。  然而這些經歷不只激發她出版了第一本作品《芭樂愛情》，鼓勵母親走出離婚陰霾，也正是她可以勝任方芮欣這樣高難度角色的充分條件......  -  👉 從人物看見深度，用好內容提升厚度。天下全閱讀，首次訂閱前3個月只要$399 >> https://lihi1.com/aS8jS,Link,,,10/11/20, ,34716,34716,0,36485,36485,0,858,792,815,2,2,34498,33002,0,0,804,0,0,0,0,0,0,0,0,0,0
127628276929_10157199855006930,https://www.facebook.com/cwgroup/posts/10157199855006930,【每天為自己設下１０個目標：相信我，３個月後你會感謝自己！】 　 每天１０個目標，有可能是看書、運動、寫文章…每天有些會是比較固定的，還會看到有趣的目標，如「不喝酒」、「感謝別人」或是只吃「一碗飯」，還有小到不行的目標「吃B群」。 　 每天我就用便利貼寫上１０個目標，然後完成就劃掉。１百天之後…,Link,,,10/11/20, ,13437,13437,0,14659,14659,0,498,429,462,1,1,13798,12369,0,0,461,0,0,0,0,0,0,0,0,0,0
127628276929_10157202622006930,https://www.facebook.com/cwgroup/posts/10157202622006930,#企業突圍【沒有這兩大特質，別隨便說自己是「領導者」！】  所謂天生的領導者，到底是具備了哪些特質？  過去數十年，有成千上萬的領導力書籍，都在講述如何讓人成為優秀的領導者。  事實上，在疫後複雜又高風險的環境中，領導者必須滿足的標準極高，但不論環境怎麼變，這兩件事依舊是關鍵...  - 🔥訂閱「#企業突圍電子報」，立即掌握最新產業趨勢、經營管理心法 >> https://bit.ly/2LnMp3F,Link,,,10/11/20, ,97271,97271,0,109441,109441,0,10755,10357,10943,3,3,31348,27870,0,0,1071,0,0,0,0,0,0,0,0,0,0
127628276929_10157207931891930,https://www.facebook.com/cwgroup/posts/10157207931891930,#天下財經週報 　 📌世界銀行與國際貨幣基金本週舉行年會，預估受到新冠肺炎疫情衝擊的2020年經濟可能沒那麼糟。 　 📌蘋果最新手機iPhone 12本週將正式發表，台廠蘋果供應鏈有望在第四季吃到大補丸。 　 📌中國晶圓代工龍頭中芯國際可能被美國制裁，台廠有望獲得轉單。,Link,,,10/11/20, ,11974,11974,0,13160,13160,0,170,116,126,3,3,11738,10384,0,0,153,0,0,0,0,0,0,0,0,0,0
127628276929_10157207491406930,https://www.facebook.com/cwgroup/posts/10157207491406930,這一次，顯然不一樣。  ＃新台幣  ＃台幣匯率  就算資金大匯出，新台幣還是強升不歇。這次是怎樣？,Link,,,10/11/20, ,69107,69107,0,74346,74346,0,4097,3834,4404,3,3,65911,60621,0,0,3397,0,0,0,0,0,0,0,0,0,0
127628276929_10157202590116930,https://www.facebook.com/cwgroup/posts/10157202590116930,◤美國華人第一家族  92歲船王的傳承哲學◢ 美國政、商壇都有他女兒的身影，連老布希都好奇他的教育方法 　 走過戰亂，趙錫成白手起家創辦福茂集團 是世界知名的華人船王。 　 比起成功的事業，趙錫成的6位千金更是各有成就。 大女兒趙小蘭是現任的美國運輸部長、 小女兒趙安吉則接下父母交下來的企業棒子， 就連美國前總統老布希都好奇他是如何教出6個學霸。   與小女兒共事23年，談到接班最困難的世代溝通 趙家的秘密武器是什麼？ 　 而作為華人移民，如何在美國找到自己立足之地？ --  訂閱天下雜誌youtube，看盡天下事： https://bit.ly/30EMsQF 　 #天下雜誌video,Video,,,10/11/20, ,106229,106229,0,118185,118185,0,3732,3324,4133,14,15,98532,88483,0,0,2946,1368,1403,0,0,41032,41032,0,0,14289,343316
127628276929_10157202969151930,https://www.facebook.com/cwgroup/posts/10157202969151930,漢聲出版發行人吳美雲曾經採訪修行大師沈默，寫成一本書《開心》，談到如何讓心充滿陽光、充滿愛。  沈默說，與其除草，還不如在心田，種滿鮮花。  讓田裡每個地方都開滿鮮花，雜草還有地方生根嗎？沈默說，人生是一個積極進取的過程，主動放入好東西，壞東西就沒處生長。,Link,,,10/11/20, ,40412,40412,0,44476,44476,0,1227,750,844,3,3,38546,35351,0,0,794,0,0,0,0,0,0,0,0,0,0
127628276929_10157206376471930,https://www.facebook.com/cwgroup/posts/10157206376471930,【頂尖選手如何靠睡眠修復？4招可以學】  許多世界頂尖選手睡眠時間都很長，如贏得20座大滿貫的費德勒、NBA球星小皇帝詹姆斯（Lebron James）據說每天都睡超過12小時。加州大學洛杉磯分校關於「選手與睡眠時間」的研究發現，「睡愈久，選手生命愈長」。,Link,,,10/11/20, ,42649,42649,0,46745,46745,0,1606,1472,1567,2,3,44175,40009,0,0,1472,0,0,0,0,0,0,0,0,0,0
127628276929_10157206375616930,https://www.facebook.com/cwgroup/posts/10157206375616930,【維持高效睡眠，頂尖選手放棄睡前4習慣】  專欄作家史托伯格（Brad Stulberg）為《戶外》雜誌採訪了40幾個世界級的運動選手，包括衝浪手、跑者、滑雪選手、單車手等，每個人都有自己的習慣，有人熱愛瑜珈，也有人從不伸展；有人吃純素，也有人愛吃紅肉；不過，有一件事大家都一樣。,Link,,,10/11/20, ,56187,56187,0,62019,62019,0,3527,3391,3493,3,3,58759,52785,0,0,3250,0,0,0,0,0,0,0,0,0,0
127628276929_10157202963071930,https://www.facebook.com/cwgroup/posts/10157202963071930,方向對了就不怕路長，有了目標夢想就不遠。找到並做自己擅長的事，你會更容易發光。  只要你有目標，整個世界都為你讓路！,Link,,,10/11/20, ,36843,36843,0,39337,39337,0,995,546,604,2,2,37027,34464,0,0,795,0,0,0,0,0,0,0,0,0,0
127628276929_10157206963746930,https://www.facebook.com/cwgroup/posts/10157206963746930,#天下國際週報  支付寶母公司螞蟻科技集團上市在即，募資金額預估達300億美元，將是史上規模最大的IPO。螞蟻集團的商業模式預示了全球金融科技的新未來，但是在驚人成長的背後，隱藏了哪些風險？,Link,,,10/11/20, ,31166,31166,0,34253,34253,0,486,409,434,2,2,32436,29099,0,0,449,0,0,0,0,0,0,0,0,0,0
127628276929_10157203549581930,https://www.facebook.com/cwgroup/posts/10157203549581930,【不到2個月，她瘦超過7公斤】  原本體重破70大關的她，決心甩掉體脂肪，是什麼樣的飲食法讓她成功減重？甚至能改善心血管疾病，還可以延緩老化，預防慢性病上身。  間歇性斷食看似好處多多，但並不是人人都能嘗試。哪些人該特別注意？,Link,,,10/11/20, ,107153,107153,0,116238,116238,0,8113,7818,7976,4,4,110560,100005,0,0,7527,0,0,0,0,0,0,0,0,0,0
127628276929_10157205094781930,https://www.facebook.com/cwgroup/posts/10157205094781930,【天下財經週報：不畏貿易戰、疫情　兩關鍵讓台灣科技業前景樂觀】  又來到收心的時刻，你替明天做好準備了嗎？  本週財經消息中，不管是國際或台灣，都有好消息。首先是國際貨幣基金和世界銀行在本週召開年會前，釋放出樂觀訊息，表示受到新冠肺炎疫情衝擊的2020年全球經濟，可能沒有先前評估的那麼糟。  其次，眾多果粉期待的蘋果最新手機iPhone 12預料本週將正式發表，台廠蘋果供應鏈有望在第四季吃到大補丸。  另外一個台廠利多，是中國晶圓代工龍頭中芯國際可能被美國制裁，台廠有望獲得轉單。這代表，台灣科技業景氣，在今年第四季和明年，都值得期待。  以下是本週天下財經週報：,Link,,,10/11/20, ,18885,18885,0,21639,21639,0,271,185,192,0,0,20148,17528,0,0,243,0,0,0,0,0,0,0,0,0,0
127628276929_10157199382916930,https://www.facebook.com/cwgroup/posts/10157199382916930,【引導式對話，讓員工自己發現問題背後的原因！】 ⠀ 解決問題比改變行為模式更重要，用對領導方式，讓員工自己發現問題的原因。 ⠀ 🌻延伸閱讀【破除員工5大職場盲點，讓部屬持續成長！】https://bit.ly/3nvFiIr 🌻天下好書推薦《薩提爾教練模式：學會了，就能激發員工潛力，讓部屬自己找答案！（新編版）》https://bit.ly/3llod1V,Link,,,10/11/20, ,21864,21864,0,24647,24647,0,412,336,357,1,1,23178,20503,0,0,369,0,0,0,0,0,0,0,0,0,0
127628276929_10157205092211930,https://www.facebook.com/cwgroup/posts/10157205092211930,【政見務實卻無用？想救美國經濟，拜登必須更大膽】  美國大選辯論上，拜登提出的政見顯示他的經濟政策太過保守。即使勝選，恐怕也不足以讓美國經濟煥然一新。  🔥更多精彩內容，請看《台灣起跑　亞洲新熱點》https://bit.ly/33yzpCl,Link,,,10/11/20, ,14147,14147,0,16423,16423,0,131,93,98,2,2,15442,13439,0,0,120,0,0,0,0,0,0,0,0,0,0
127628276929_10157206374786930,https://www.facebook.com/cwgroup/posts/10157206374786930,【不會考試、很懂NBA，交大搶著要？】  交大學生石恩亞的籃球評論YouTube頻道，才成立半年總瀏覽數就突破180萬。擔任3個媒體的專欄作家，連大集團也指名要他採訪林書豪。其實他從小不擅長考試，國中會考只拿了1A4B，學測上不了國立大學傳播系，但交大12位面試官卻一致認為，他，就是交大期待的人才。,Link,,,10/11/20, ,111196,111196,0,121906,121906,0,10009,9594,11749,9,9,53832,48412,0,0,1725,0,0,0,0,0,0,0,0,0,0
127628276929_10157199726801930,https://www.facebook.com/cwgroup/posts/10157199726801930,【在日本失業】#真實故事 　　 我們可能常常在網路上看到許多職場成功、事業有成的文章，反之鮮少提到「失敗的」職場經驗。本篇文章帶你暫離各式成功典範，也許從別人的失敗經驗，可以讓你少走一步錯路。 　　 失業這件事，幾乎可以說是人生重大挫折中，排名很前面的幾個，發生這樣的事，很難跟身邊的親朋好友開口，更會讓自己陷入自我質疑。 　　 「本文中沒有光鮮亮麗的成功學、美食指南或溫泉美景打卡──它是我痛苦外加血淋淋的經驗，以及精神力的淬鍊。」 　　 閱讀文章，聽作者分享在日本失業、面臨簽證問題、申請救助金⋯⋯等血淋淋的真實故事。 　 ▍「換日線 10X10 亮點人物」網路徵選開跑，成為青年領袖由此報名 >> bit.ly/32UHFvT,Link,,,10/11/20, ,31678,31678,0,37721,37721,0,990,956,1062,2,2,35562,30240,0,0,912,0,0,0,0,0,0,0,0,0,0
127628276929_10157199725976930,https://www.facebook.com/cwgroup/posts/10157199725976930,不管在什麼時代，對所處環境不滿的靈魂總是嚮往著遠方。千禧世代的日本少年少女們憧憬著清爽、自由的芬蘭，而他們的父母一代，則不少受到電影《海鷗食堂》的啟發。  《海鷗食堂》中，30代～50代的三個日本女性，分別因為不同的原因走進芬蘭並停留下來。她們的自我追尋，也為不少中生代埋下「前往天涯海角」的種子：,Link,,,10/11/20, ,11425,11425,0,13176,13176,0,92,77,87,1,1,12385,10699,0,0,84,0,0,0,0,0,0,0,0,0,0
127628276929_10157202958756930,https://www.facebook.com/cwgroup/posts/10157202958756930,「若只為了考慮自己而工作，會變得扭曲醜陋」，用《半澤直樹》六大金句為你加滿動力。,Link,,,10/11/20, ,141862,141862,0,151209,151209,0,8242,6974,7766,7,7,102578,94043,0,0,3720,0,0,0,0,0,0,0,0,0,0
